full_name,relative_url
SAPPHIRE FOODS INDIA LTD,https://www.upstox.com/stocks/sapphire-foods-india-ltd-share-price/INE806T01020/
SARDA ENERGY & MIN LTD,https://www.upstox.com/stocks/sarda-energy-min-ltd-share-price/INE385C01021/
SAREGAMA INDIA LIMITED,https://www.upstox.com/stocks/saregama-india-limited-share-price/INE979A01025/
SARLA PERF. FIBERS LTD,https://www.upstox.com/stocks/sarla-perf-fibers-ltd-share-price/INE453D01025/
SAROJA PHARMA INDUS IND L,https://www.upstox.com/stocks/saroja-pharma-indus-ind-l-share-price/INE0PCL01011/
SAR TELEVENTURE LIMITED,https://www.upstox.com/stocks/sar-televenture-limited-share-price/INE0PUC01020/
SARVESHWAR FOODS LIMITED,https://www.upstox.com/stocks/sarveshwar-foods-limited-share-price/INE324X01026/
SASKEN TECHNOLOGIES LTD,https://www.upstox.com/stocks/sasken-technologies-ltd-share-price/INE231F01020/
SASTASUNDAR VENTURES LTD,https://www.upstox.com/stocks/sastasundar-ventures-ltd-share-price/INE019J01013/
SATIA INDUSTRIES LIMITED,https://www.upstox.com/stocks/satia-industries-limited-share-price/INE170E01023/
SATIN CREDIT NET LTD,https://www.upstox.com/stocks/satin-credit-net-ltd-share-price/INE836B01017/
SAT INDUSTRIES LIMITED,https://www.upstox.com/stocks/sat-industries-limited-share-price/INE065D01027/
SATI POLY PLAST LIMITED,https://www.upstox.com/stocks/sati-poly-plast-limited-share-price/INE0RPM01017/
SAURASHTRA CEMENT LIMITED,https://www.upstox.com/stocks/saurashtra-cement-limited-share-price/INE626A01014/
SBC EXPORTS LIMITED,https://www.upstox.com/stocks/sbc-exports-limited-share-price/INE04AK01028/
SHIVALIK BIMETAL CON. LTD,https://www.upstox.com/stocks/shivalik-bimetal-con-ltd-share-price/INE386D01027/
SBFC FINANCE LIMITED,https://www.upstox.com/stocks/sbfc-finance-limited-share-price/INE423Y01016/
SURATWWALA BUS GROUP LTD,https://www.upstox.com/stocks/suratwwala-bus-group-ltd-share-price/INE05ST01028/
SBI CARDS & PAY SER LTD,https://www.upstox.com/stocks/sbi-cards-pay-ser-ltd-share-price/INE018E01016/
SBIAMC - SBIETFCON,https://www.upstox.com/stocks/sbiamc-sbietfcon-share-price/INF200KA1X17/
SBIAMC - SBIETFIT,https://www.upstox.com/stocks/sbiamc-sbietfit-share-price/INF200KA1S14/
SBIAMC - SBIETFPB,https://www.upstox.com/stocks/sbiamc-sbietfpb-share-price/INF200KA1S22/
SBIAMC - SBIETFQLTY,https://www.upstox.com/stocks/sbiamc-sbietfqlty-share-price/INF200KA1WX6/
SBI LIFE INSURANCE CO LTD,https://www.upstox.com/stocks/sbi-life-insurance-co-ltd-share-price/INE123W01016/
STATE BANK OF INDIA,https://www.upstox.com/stocks/state-bank-of-india-share-price/INE062A01020/
SBIAMC - SBINEQWETF,https://www.upstox.com/stocks/sbiamc-sbineqwetf-share-price/INF200KB1282/
SBIAMC - SBISILVER,https://www.upstox.com/stocks/sbiamc-sbisilver-share-price/INF200KB1217/
SCHAEFFLER INDIA LIMITED,https://www.upstox.com/stocks/schaeffler-india-limited-share-price/INE513A01022/
S CHAND AND COMPANY LTD,https://www.upstox.com/stocks/s-chand-and-company-ltd-share-price/INE807K01035/
SCHNEIDER ELECTRIC INFRA,https://www.upstox.com/stocks/schneider-electric-infra-share-price/INE839M01018/
SHIPPING CORP OF INDIA LT,https://www.upstox.com/stocks/shipping-corp-of-india-lt-share-price/INE109A01011/
SHIPPING CORP OF ILA LTD,https://www.upstox.com/stocks/shipping-corp-of-ila-ltd-share-price/INE0PB301013/
SHARP CHUCKS N MACHINES L,https://www.upstox.com/stocks/sharp-chucks-n-machines-l-share-price/INE460Q01014/
SHEETAL COOL PRODUCTS LTD,https://www.upstox.com/stocks/sheetal-cool-products-ltd-share-price/INE501Y01019/
SOM DIST & BREW LTD,https://www.upstox.com/stocks/som-dist-brew-ltd-share-price/INE480C01038/
RELCAPAMC-NETFSDL26,https://www.upstox.com/stocks/relcapamc-netfsdl26-share-price/INF204KC1022/
S D RETAIL LIMITED,https://www.upstox.com/stocks/s-d-retail-limited-share-price/INE0X6F01017/
SEAMEC LIMITED,https://www.upstox.com/stocks/seamec-limited-share-price/INE497B01018/
SECMARK CONSULTANCY LTD,https://www.upstox.com/stocks/secmark-consultancy-ltd-share-price/INE0BTM01013/
SECUREKLOUD TECH LIMITED,https://www.upstox.com/stocks/securekloud-tech-limited-share-price/INE650K01021/
SEJAL GLASS LIMITED,https://www.upstox.com/stocks/sejal-glass-limited-share-price/INE955I01044/
SELAN EXPLO. TECH LTD,https://www.upstox.com/stocks/selan-explo-tech-ltd-share-price/INE818A01017/
SEL MANUFACTURING CO LTD,https://www.upstox.com/stocks/sel-manufacturing-co-ltd-share-price/INE105I01020/
SEMAC CONSULTANTS LIMITED,https://www.upstox.com/stocks/semac-consultants-limited-share-price/INE617A01013/
SENCO GOLD LIMITED,https://www.upstox.com/stocks/senco-gold-limited-share-price/INE602W01019/
SENORES PHARMACEUTICALS L,https://www.upstox.com/stocks/senores-pharmaceuticals-l-share-price/INE0RB801010/
DSPAMC - DSPSENXETF,https://www.upstox.com/stocks/dspamc-dspsenxetf-share-price/INF740KA1SZ6/
MIRAEAMC - SENSEXETF,https://www.upstox.com/stocks/miraeamc-sensexetf-share-price/INF769K01KT9/
ICICI PRUD SENSEX ETF,https://www.upstox.com/stocks/icici-prud-sensex-etf-share-price/INF346A01034/
SEPC LIMITED,https://www.upstox.com/stocks/sepc-limited-share-price/INE964H01014/
SEQUENT SCIENTIFIC LTD.,https://www.upstox.com/stocks/sequent-scientific-ltd-share-price/INE807F01027/
SERVICE CARE LIMITED,https://www.upstox.com/stocks/service-care-limited-share-price/INE0P1Q01015/
SERVOTECH POWER SYS LTD.,https://www.upstox.com/stocks/servotech-power-sys-ltd-share-price/INE782X01033/
SESHASAYEE PAPER & BOARDS,https://www.upstox.com/stocks/seshasayee-paper-boards-share-price/INE630A01024/
SETCO AUTOMOTIVE LTD,https://www.upstox.com/stocks/setco-automotive-ltd-share-price/INE878E01021/
SBIAMC - SETF10GILT,https://www.upstox.com/stocks/sbiamc-setf10gilt-share-price/INF200KA1JT1/
SBI-ETF GOLD,https://www.upstox.com/stocks/sbi-etf-gold-share-price/INF200KA16D8/
SBI-ETF NIFTY 50,https://www.upstox.com/stocks/sbi-etf-nifty-50-share-price/INF200KA1FS1/
SBI-ETF NIFTY BANK,https://www.upstox.com/stocks/sbi-etf-nifty-bank-share-price/INF200KA1580/
SBI-ETF NIFTY NEXT 50,https://www.upstox.com/stocks/sbi-etf-nifty-next-50-share-price/INF200KA1598/
SEYA INDUSTRIES LIMITED,https://www.upstox.com/stocks/seya-industries-limited-share-price/INE573R01012/
SHEELA FOAM LIMITED,https://www.upstox.com/stocks/sheela-foam-limited-share-price/INE916U01025/
SUPREME FACILITY MGMT LTD,https://www.upstox.com/stocks/supreme-facility-mgmt-ltd-share-price/INE0U6N01014/
SYNERGY GREEN IND. LTD,https://www.upstox.com/stocks/synergy-green-ind-ltd-share-price/INE00QT01015/
STL GLOBAL LIMITED,https://www.upstox.com/stocks/stl-global-limited-share-price/INE353H01010/
SHAH METACORP LIMITED,https://www.upstox.com/stocks/shah-metacorp-limited-share-price/INE482J01021/
SHAH ALLOYS LIMITED,https://www.upstox.com/stocks/shah-alloys-limited-share-price/INE640C01011/
SHAILY ENG PLASTICS LTD,https://www.upstox.com/stocks/shaily-eng-plastics-ltd-share-price/INE151G01028/
SHAKTI PUMPS (I) LTD,https://www.upstox.com/stocks/shakti-pumps-i-ltd-share-price/INE908D01010/
SHALBY LIMITED,https://www.upstox.com/stocks/shalby-limited-share-price/INE597J01018/
SHALIM PAINTS LTD,https://www.upstox.com/stocks/shalim-paints-ltd-share-price/INE849C01026/
SHANKARA BLDG PRODUCT LTD,https://www.upstox.com/stocks/shankara-bldg-product-ltd-share-price/INE274V01019/
SHANTI OVERSEAS INDIA LTD,https://www.upstox.com/stocks/shanti-overseas-india-ltd-share-price/INE933X01016/
SHANTHI GEARS LTD,https://www.upstox.com/stocks/shanthi-gears-ltd-share-price/INE631A01022/
SHARDA CROPCHEM LTD.,https://www.upstox.com/stocks/sharda-cropchem-ltd-share-price/INE221J01015/
SHARDA MOTOR INDS LTD,https://www.upstox.com/stocks/sharda-motor-inds-ltd-share-price/INE597I01028/
SHARE IND. SECURITIES LTD,https://www.upstox.com/stocks/share-ind-securities-ltd-share-price/INE932X01026/
NIP IND ETF SHARIAH BEES,https://www.upstox.com/stocks/nip-ind-etf-shariah-bees-share-price/INF732E01128/
SHEETAL UNIVERSAL LIMITED,https://www.upstox.com/stocks/sheetal-universal-limited-share-price/INE04VX01019/
SHEKHAWATI INDUSTRIES LTD,https://www.upstox.com/stocks/shekhawati-industries-ltd-share-price/INE268L01046/
SHEMAROO ENTER. LTD.,https://www.upstox.com/stocks/shemaroo-enter-ltd-share-price/INE363M01019/
SHERA ENERGY LIMITED,https://www.upstox.com/stocks/shera-energy-limited-share-price/INE0MM001019/
SHIGAN QUANTUM TECH LTD,https://www.upstox.com/stocks/shigan-quantum-tech-ltd-share-price/INE03KJ01013/
SHILPA MEDICARE LTD,https://www.upstox.com/stocks/shilpa-medicare-ltd-share-price/INE790G01031/
SHIVALIK RASAYAN LIMITED,https://www.upstox.com/stocks/shivalik-rasayan-limited-share-price/INE788J01021/
SHIVAM AUTO.LTD,https://www.upstox.com/stocks/shivam-auto-ltd-share-price/INE637H01024/
SHIVA MILLS LIMITED,https://www.upstox.com/stocks/shiva-mills-limited-share-price/INE644Y01017/
SHIVA TEXYARN LIMITED,https://www.upstox.com/stocks/shiva-texyarn-limited-share-price/INE705C01020/
S H KELKAR AND CO. LTD.,https://www.upstox.com/stocks/s-h-kelkar-and-co-ltd-share-price/INE500L01026/
SHOPPERS STOP LIMITED,https://www.upstox.com/stocks/shoppers-stop-limited-share-price/INE498B01024/
SHRADHA INFRAPROJECTS LTD,https://www.upstox.com/stocks/shradha-infraprojects-ltd-share-price/INE715Y01031/
SHREE DIGVIJAY CEM CO LTD,https://www.upstox.com/stocks/shree-digvijay-cem-co-ltd-share-price/INE232A01011/
SHREE CEMENT LIMITED,https://www.upstox.com/stocks/shree-cement-limited-share-price/INE070A01015/
SHREE KARNI FABCOM LTD,https://www.upstox.com/stocks/shree-karni-fabcom-ltd-share-price/INE0S4Y01010/
SHREE OSFM E-MOBILITY LTD,https://www.upstox.com/stocks/shree-osfm-e-mobility-ltd-share-price/INE02S501018/
SHRE PUSH CHEM & FERT LTD,https://www.upstox.com/stocks/shre-push-chem-fert-ltd-share-price/INE712K01011/
SHREE RAMA MULTI TECH LTD,https://www.upstox.com/stocks/shree-rama-multi-tech-ltd-share-price/INE879A01019/
SHRENIK LIMITED,https://www.upstox.com/stocks/shrenik-limited-share-price/INE632X01030/
SHREYANS INDUSTRIES LTD,https://www.upstox.com/stocks/shreyans-industries-ltd-share-price/INE231C01019/
SHRIRAM PIST. & RING LTD,https://www.upstox.com/stocks/shriram-pist-ring-ltd-share-price/INE526E01018/
SHRIRAM FINANCE LIMITED,https://www.upstox.com/stocks/shriram-finance-limited-share-price/INE721A01013/
SHRIRAM PROPERTIES LTD,https://www.upstox.com/stocks/shriram-properties-ltd-share-price/INE217L01019/
SHRI TECHTEX LIMITED,https://www.upstox.com/stocks/shri-techtex-limited-share-price/INE0OMF01015/
SHYAM CENTURY FERROUS LTD,https://www.upstox.com/stocks/shyam-century-ferrous-ltd-share-price/INE979R01011/
SHYAM METALICS AND ENGY L,https://www.upstox.com/stocks/shyam-metalics-and-engy-l-share-price/INE810G01011/
SHYAM TELECOM LIMITED,https://www.upstox.com/stocks/shyam-telecom-limited-share-price/INE635A01023/
SICAL LOGISTICS LIMITED,https://www.upstox.com/stocks/sical-logistics-limited-share-price/INE075B01020/
SIDDHIKA COATINGS LIMITED,https://www.upstox.com/stocks/siddhika-coatings-limited-share-price/INE0A1E01018/
SIEMENS LTD,https://www.upstox.com/stocks/siemens-ltd-share-price/INE003A01024/
SIGACHI INDUSTRIES LTD,https://www.upstox.com/stocks/sigachi-industries-ltd-share-price/INE0D0K01022/
SIGNET INDUSTRIES LIMITED,https://www.upstox.com/stocks/signet-industries-limited-share-price/INE529F01035/
SIGMA SOLVE LIMITED,https://www.upstox.com/stocks/sigma-solve-limited-share-price/INE0A0S01010/
SIGNATUREGLOBAL INDIA LTD,https://www.upstox.com/stocks/signatureglobal-india-ltd-share-price/INE903U01023/
SIGNORIA CREATION LIMITED,https://www.upstox.com/stocks/signoria-creation-limited-share-price/INE0RDE01010/
SIGNPOST INDIA LIMITED,https://www.upstox.com/stocks/signpost-india-limited-share-price/INE0KGZ01021/
SIKKO INDUSTRIES LIMITED,https://www.upstox.com/stocks/sikko-industries-limited-share-price/INE112X01017/
STANDARD INDUSTRIES LTD.,https://www.upstox.com/stocks/standard-industries-ltd-share-price/INE173A01025/
SILGO RETAIL LIMITED,https://www.upstox.com/stocks/silgo-retail-limited-share-price/INE01II01013/
SIL INVESTMENTS LIMITED,https://www.upstox.com/stocks/sil-investments-limited-share-price/INE923A01015/
SILLY MONKS ENTERTAIN LTD,https://www.upstox.com/stocks/silly-monks-entertain-ltd-share-price/INE203Y01012/
BIRLASLAMC - SILVER,https://www.upstox.com/stocks/birlaslamc-silver-share-price/INF209KB19F6/
KOTAKMAMC - KOTAKSILVE,https://www.upstox.com/stocks/kotakmamc-kotaksilve-share-price/INF174KA1KU9/
DSPAMC - DSPSILVETF,https://www.upstox.com/stocks/dspamc-dspsilvetf-share-price/INF740KA1RE3/
NIPPONAMC - NETFSILVER,https://www.upstox.com/stocks/nipponamc-netfsilver-share-price/INF204KC1402/
UTIAMC - SILVERETF,https://www.upstox.com/stocks/utiamc-silveretf-share-price/INF789F1AYK6/
ICICIPRAMC - ICICISILVE,https://www.upstox.com/stocks/icicipramc-icicisilve-share-price/INF109KC1Y56/
SILVER TOUCH TECHNO LTD,https://www.upstox.com/stocks/silver-touch-techno-ltd-share-price/INE625X01018/
MIRAEAMC - MASILVER,https://www.upstox.com/stocks/miraeamc-masilver-share-price/INF769K01KG6/
SIMBHAOLI SUGARS LTD.,https://www.upstox.com/stocks/simbhaoli-sugars-ltd-share-price/INE748T01016/
SIMPLEX INFRASTRUCTURES L,https://www.upstox.com/stocks/simplex-infrastructures-l-share-price/INE059B01024/
SINCLAIRS HOTELS LIMITED,https://www.upstox.com/stocks/sinclairs-hotels-limited-share-price/INE985A01022/
SINDHU TRADE LINKS LTD,https://www.upstox.com/stocks/sindhu-trade-links-ltd-share-price/INE325D01025/
SINTERCOM INDIA LIMITED,https://www.upstox.com/stocks/sintercom-india-limited-share-price/INE129Z01016/
SIRCA PAINT INDIA LIMITED,https://www.upstox.com/stocks/sirca-paint-india-limited-share-price/INE792Z01011/
SIS LIMITED,https://www.upstox.com/stocks/sis-limited-share-price/INE285J01028/
SITI NETWORKS LIMITED,https://www.upstox.com/stocks/siti-networks-limited-share-price/INE965H01011/
SIYARAM SILK MILLS LTD,https://www.upstox.com/stocks/siyaram-silk-mills-ltd-share-price/INE076B01028/
SJS ENTERPRISES LIMITED,https://www.upstox.com/stocks/sjs-enterprises-limited-share-price/INE284S01014/
SJVN LTD,https://www.upstox.com/stocks/sjvn-ltd-share-price/INE002L01015/
SKF INDIA LTD,https://www.upstox.com/stocks/skf-india-ltd-share-price/INE640A01023/
SKIPPER LIMITED,https://www.upstox.com/stocks/skipper-limited-share-price/INE439E01022/
SKM EGG PROD EXPORT(I) LT,https://www.upstox.com/stocks/skm-egg-prod-export-i-lt-share-price/INE411D01015/
SKP BEARING INDUSTRI. LTD,https://www.upstox.com/stocks/skp-bearing-industri-ltd-share-price/INE0KZA01016/
SKY GOLD LIMITED,https://www.upstox.com/stocks/sky-gold-limited-share-price/INE01IU01018/
MIRAEAMC - SMALLCAP,https://www.upstox.com/stocks/miraeamc-smallcap-share-price/INF769K01LC3/
SMARTLINK HOLDINGS LTD,https://www.upstox.com/stocks/smartlink-holdings-ltd-share-price/INE178C01020/
SMC GLOBAL SECURITIES LTD,https://www.upstox.com/stocks/smc-global-securities-ltd-share-price/INE103C01036/
SML ISUZU LIMITED,https://www.upstox.com/stocks/sml-isuzu-limited-share-price/INE294B01019/
SARTHAK METALS LIMITED,https://www.upstox.com/stocks/sarthak-metals-limited-share-price/INE017W01010/
SMS LIFESCIENCES (I) LTD,https://www.upstox.com/stocks/sms-lifesciences-i-ltd-share-price/INE320X01016/
SMS PHARMACEUTICALS LTD.,https://www.upstox.com/stocks/sms-pharmaceuticals-ltd-share-price/INE812G01025/
SMVD POLY PACK LIMITED,https://www.upstox.com/stocks/smvd-poly-pack-limited-share-price/INE702Y01013/
SNOWMAN LOGISTICS LTD.,https://www.upstox.com/stocks/snowman-logistics-ltd-share-price/INE734N01019/
SOBHA LIMITED,https://www.upstox.com/stocks/sobha-limited-share-price/INE671H01015/
SOFTTECH ENGINEERS LTD,https://www.upstox.com/stocks/softtech-engineers-ltd-share-price/INE728Z01015/
SOLARA ACTIVE PHA SCI LTD,https://www.upstox.com/stocks/solara-active-pha-sci-ltd-share-price/INE624Z01016/
SOLAR INDUSTRIES (I) LTD,https://www.upstox.com/stocks/solar-industries-i-ltd-share-price/INE343H01029/
SOLEX ENERGY LIMITED,https://www.upstox.com/stocks/solex-energy-limited-share-price/INE880Y01017/
SOMANY CERAMICS LIMITED,https://www.upstox.com/stocks/somany-ceramics-limited-share-price/INE355A01028/
SOMA TEXTILEI NDUSTRIES L,https://www.upstox.com/stocks/soma-textilei-ndustries-l-share-price/INE314C01013/
SOMI CONVEYOR BELT. LTD.,https://www.upstox.com/stocks/somi-conveyor-belt-ltd-share-price/INE323J01019/
SONA BLW PRECISION FRGS L,https://www.upstox.com/stocks/sona-blw-precision-frgs-l-share-price/INE073K01018/
SONAM LIMITED,https://www.upstox.com/stocks/sonam-limited-share-price/INE00LM01029/
SONATA SOFTWARE LTD,https://www.upstox.com/stocks/sonata-software-ltd-share-price/INE269A01021/
SOTAC PHARMACEUTICALS LTD,https://www.upstox.com/stocks/sotac-pharmaceuticals-ltd-share-price/INE0O2D01012/
SAVITA OIL TECHNOLO. LTD,https://www.upstox.com/stocks/savita-oil-technolo-ltd-share-price/INE035D01020/
THE SOUTH INDIAN BANK LTD,https://www.upstox.com/stocks/the-south-indian-bank-ltd-share-price/INE683A01023/
SOUTH WEST PINNACLE LTD,https://www.upstox.com/stocks/south-west-pinnacle-ltd-share-price/INE980Y01015/
S. P. APPARELS LIMITED,https://www.upstox.com/stocks/s-p-apparels-limited-share-price/INE212I01016/
SPANDANA SPHOORTY FIN LTD,https://www.upstox.com/stocks/spandana-sphoorty-fin-ltd-share-price/INE572J01011/
SUN PHARMA ADV.RES.CO.LTD,https://www.upstox.com/stocks/sun-pharma-adv-res-co-ltd-share-price/INE232I01014/
SPACENET ENTERS IND LTD,https://www.upstox.com/stocks/spacenet-enters-ind-ltd-share-price/INE970N01027/
SPECIALITY REST LTD,https://www.upstox.com/stocks/speciality-rest-ltd-share-price/INE247M01014/
SPECTRUM ELECTRIC IND LTD,https://www.upstox.com/stocks/spectrum-electric-ind-ltd-share-price/INE01EO01010/
SPENCER S RETAIL LIMITED,https://www.upstox.com/stocks/spencer-s-retail-limited-share-price/INE020801028/
SPIC LTD,https://www.upstox.com/stocks/spic-ltd-share-price/INE147A01011/
SPL INDUSTRIES LIMITED,https://www.upstox.com/stocks/spl-industries-limited-share-price/INE978G01016/
SUPREME PETROCHEM LIMITED,https://www.upstox.com/stocks/supreme-petrochem-limited-share-price/INE663A01033/
SPML INFRA LIMITED,https://www.upstox.com/stocks/spml-infra-limited-share-price/INE937A01023/
SPORTKING INDIA LIMITED,https://www.upstox.com/stocks/sportking-india-limited-share-price/INE885H01029/
SHANKAR LAL RAMPAL LTD,https://www.upstox.com/stocks/shankar-lal-rampal-ltd-share-price/INE01NE01012/
SREELEATHERS LIMITED,https://www.upstox.com/stocks/sreeleathers-limited-share-price/INE099F01013/
SRF LTD,https://www.upstox.com/stocks/srf-ltd-share-price/INE647A01010/
SRG HOUSING FINANCE L,https://www.upstox.com/stocks/srg-housing-finance-l-share-price/INE559N01010/
SREE RAYALSEEMA HHP LTD.,https://www.upstox.com/stocks/sree-rayalseema-hhp-ltd-share-price/INE917H01012/
SRIVASAVI ADHESIVE TAPE L,https://www.upstox.com/stocks/srivasavi-adhesive-tape-l-share-price/INE0NPI01014/
SRM CONTRACTORS LIMITED,https://www.upstox.com/stocks/srm-contractors-limited-share-price/INE0R6Z01013/
SARASWATI SAREE DEPOT LTD,https://www.upstox.com/stocks/saraswati-saree-depot-ltd-share-price/INE0PQ101010/
STEEL STRIPS WHEELS LTD.,https://www.upstox.com/stocks/steel-strips-wheels-ltd-share-price/INE802C01033/
STANLEY LIFESTYLES LTD,https://www.upstox.com/stocks/stanley-lifestyles-ltd-share-price/INE01A001028/
STRIDES PHARMA SCI LTD,https://www.upstox.com/stocks/strides-pharma-sci-ltd-share-price/INE939A01011/
STAR CEMENT LIMITED,https://www.upstox.com/stocks/star-cement-limited-share-price/INE460H01021/
STAR HEALTH & AL INS CO L,https://www.upstox.com/stocks/star-health-al-ins-co-l-share-price/INE575P01011/
STAR PAPER MILLS LTD,https://www.upstox.com/stocks/star-paper-mills-ltd-share-price/INE733A01018/
STARTECK FINANCE LIMITED,https://www.upstox.com/stocks/starteck-finance-limited-share-price/INE992I01013/
THE STATE TRADING CORPN,https://www.upstox.com/stocks/the-state-trading-corpn-share-price/INE655A01013/
STEELCAST LIMITED,https://www.upstox.com/stocks/steelcast-limited-share-price/INE124E01020/
STEEL CITY SECURITIES LTD,https://www.upstox.com/stocks/steel-city-securities-ltd-share-price/INE395H01011/
STEEL EXCHANGE INDIA LTD,https://www.upstox.com/stocks/steel-exchange-india-ltd-share-price/INE503B01021/
STEL HOLDINGS LIMITED,https://www.upstox.com/stocks/stel-holdings-limited-share-price/INE577L01016/
STERLING TOOLS LIMITED,https://www.upstox.com/stocks/sterling-tools-limited-share-price/INE334A01023/
STERLITE TECHNOLOGIES LTD,https://www.upstox.com/stocks/sterlite-technologies-ltd-share-price/INE089C01029/
STOVE KRAFT LIMITED,https://www.upstox.com/stocks/stove-kraft-limited-share-price/INE00IN01015/
STYLAM INDUSTRIES LIMITED,https://www.upstox.com/stocks/stylam-industries-limited-share-price/INE239C01020/
BAAZAR STYLE RETAIL LTD,https://www.upstox.com/stocks/baazar-style-retail-ltd-share-price/INE01FR01028/
STYRENIX PERFORMANCE LTD,https://www.upstox.com/stocks/styrenix-performance-ltd-share-price/INE189B01011/
SUBEX LTD,https://www.upstox.com/stocks/subex-ltd-share-price/INE754A01055/
SUBROS LIMITED,https://www.upstox.com/stocks/subros-limited-share-price/INE287B01021/
SUDARSHAN CHEMICAL INDS L,https://www.upstox.com/stocks/sudarshan-chemical-inds-l-share-price/INE659A01023/
SUKHJIT STARCH & CHEM LTD,https://www.upstox.com/stocks/sukhjit-starch-chem-ltd-share-price/INE450E01029/
SULA VINEYARDS LIMITED,https://www.upstox.com/stocks/sula-vineyards-limited-share-price/INE142Q01026/
SUMITOMO CHEM INDIA LTD,https://www.upstox.com/stocks/sumitomo-chem-india-ltd-share-price/INE258G01013/
SUMIT WOODS LIMITED,https://www.upstox.com/stocks/sumit-woods-limited-share-price/INE748Z01013/
SUMMIT SECURITIES LTD,https://www.upstox.com/stocks/summit-securities-ltd-share-price/INE519C01017/
SUNDARAM CLAYTON LIMITED,https://www.upstox.com/stocks/sundaram-clayton-limited-share-price/INE0Q3R01026/
SUNDARAM MULTI PAP LTD,https://www.upstox.com/stocks/sundaram-multi-pap-ltd-share-price/INE108E01023/
SUNDARAM FINANCE LTD,https://www.upstox.com/stocks/sundaram-finance-ltd-share-price/INE660A01013/
SUNDARAM FINANCE HOLD LTD,https://www.upstox.com/stocks/sundaram-finance-hold-ltd-share-price/INE202Z01029/
SUNDARAMBRAKE LININGS LTD,https://www.upstox.com/stocks/sundarambrake-linings-ltd-share-price/INE073D01013/
SUNDRAM FASTENERS LTD,https://www.upstox.com/stocks/sundram-fasteners-ltd-share-price/INE387A01021/
SUNFLAG IRON AND STEEL CO,https://www.upstox.com/stocks/sunflag-iron-and-steel-co-share-price/INE947A01014/
SUNLITE RECYCLING IND LTD,https://www.upstox.com/stocks/sunlite-recycling-ind-ltd-share-price/INE0U2N01013/
SUN PHARMACEUTICAL IND L,https://www.upstox.com/stocks/sun-pharmaceutical-ind-l-share-price/INE044A01036/
SUNREST LIFESCIENCE LTD,https://www.upstox.com/stocks/sunrest-lifescience-ltd-share-price/INE0PLZ01012/
SUNTECK REALTY LIMITED,https://www.upstox.com/stocks/sunteck-realty-limited-share-price/INE805D01034/
SUN TV NETWORK LIMITED,https://www.upstox.com/stocks/sun-tv-network-limited-share-price/INE424H01027/
SUPERHOUSE LIMITED,https://www.upstox.com/stocks/superhouse-limited-share-price/INE712B01010/
SUPER SPINNING MILLS LTD,https://www.upstox.com/stocks/super-spinning-mills-ltd-share-price/INE662A01027/
SUPRAJIT ENGINEERING LTD,https://www.upstox.com/stocks/suprajit-engineering-ltd-share-price/INE399C01030/
SUPREME ENGINEERING LTD,https://www.upstox.com/stocks/supreme-engineering-ltd-share-price/INE319Z01021/
SUPREME INDUSTRIES LTD,https://www.upstox.com/stocks/supreme-industries-ltd-share-price/INE195A01028/
SUPRIYA LIFESCIENCE LTD,https://www.upstox.com/stocks/supriya-lifescience-ltd-share-price/INE07RO01027/
SURAJ ESTATE DEVELOPERS L,https://www.upstox.com/stocks/suraj-estate-developers-l-share-price/INE843S01025/
SURAJ LIMITED,https://www.upstox.com/stocks/suraj-limited-share-price/INE713C01016/
SURAKSHA DIAGNOSTIC LTD,https://www.upstox.com/stocks/suraksha-diagnostic-ltd-share-price/INE877V01027/
SURANA SOLAR LIMITED,https://www.upstox.com/stocks/surana-solar-limited-share-price/INE272L01022/
SURANA TELECOM AND POW LT,https://www.upstox.com/stocks/surana-telecom-and-pow-lt-share-price/INE130B01031/
SURYALAKSHMI COT MIL LTD,https://www.upstox.com/stocks/suryalakshmi-cot-mil-ltd-share-price/INE713B01026/
SURYA ROSHNI LTD,https://www.upstox.com/stocks/surya-roshni-ltd-share-price/INE335A01020/
SURYODAY SMALL FIN BK LTD,https://www.upstox.com/stocks/suryoday-small-fin-bk-ltd-share-price/INE428Q01011/
SUTLEJ TEXT & INDUS LTD,https://www.upstox.com/stocks/sutlej-text-indus-ltd-share-price/INE645H01027/
SUVEN LIFE SCIENCES LTD,https://www.upstox.com/stocks/suven-life-sciences-ltd-share-price/INE495B01038/
SUVEN PHARMACEUTICALS LTD,https://www.upstox.com/stocks/suven-pharmaceuticals-ltd-share-price/INE03QK01018/
SUVIDHAA INFOSERVE LTD,https://www.upstox.com/stocks/suvidhaa-infoserve-ltd-share-price/INE018401013/
SUYOG TELEMATICS LIMITED,https://www.upstox.com/stocks/suyog-telematics-limited-share-price/INE442P01014/
SUZLON ENERGY LIMITED,https://www.upstox.com/stocks/suzlon-energy-limited-share-price/INE040H01021/
SHREE VASU LOGISTICS LTD,https://www.upstox.com/stocks/shree-vasu-logistics-ltd-share-price/INE00CE01017/
SVP GLOBAL TEXTILES LTD,https://www.upstox.com/stocks/svp-global-textiles-ltd-share-price/INE308E01029/
SWAN ENERGY LIMITED,https://www.upstox.com/stocks/swan-energy-limited-share-price/INE665A01038/
SWARAJ ENGINES LTD,https://www.upstox.com/stocks/swaraj-engines-ltd-share-price/INE277A01016/
SWASTIK PIPE LIMITED,https://www.upstox.com/stocks/swastik-pipe-limited-share-price/INE0DGC01025/
